card_id,note_id,deck_id,deck_name,front,back,tags,acronym,examples,port,protocol,type,queue,due,interval,factor,reps,lapses,created_at
"1729107717300","B~`bzgsvnI_1","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-094: What does ARP stand for?
A: Application Routing Policy
B: Authenticated Relay Protocol
C: Access Rule Processor
D: Address Resolution Protocol",">> CORRECT: D | Address Resolution Protocol

ARP steht für Address Resolution Protocol. Es ordnet IPv4-Adressen MAC-Adressen im lokalen Netz zu.

 

 Merkhilfe: ARP = Wer hat IP x.x.x.x? → Ich! MAC = y:y:y:y. IP→MAC-Auflösung im lokalen Netz.","Malicious Activity Indicators","","","","","0","0","546","1","2500","0","0","1777740526670"
"1729174309232","GhE|1lVj0_1","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-095: Which attack reuses captured authentication or session information?
A: Rootkit
B: War dialing
C: Replay attack
D: Race condition",">> CORRECT: C | Replay attack

Replay Attacks zeichnen gültige Daten auf und verwenden sie erneut. Typisch sind Sitzungs- oder Authentifizierungsdaten.

 

 Merkhilfe: Replay = nochmal abspielen. Abgefangene Auth-Daten erneut senden. Timestamps und Nonces verhindern das.","Malicious Activity Indicators","","","","","0","0","550","1","2500","0","0","1777740526670"
"1729174445461","q,Yblgbx4Z_1","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-096: Welcher Network-Attack-Typ aus SY0-701 Obj 2.4 nutzt gestohlene Authentifizierungs-Artefakte (z.B. Passwort-Hashes), um sich ohne das Klartext-Passwort anzumelden?
A: DNS poisoning
B: Credential replay
C: Password spraying
D: Birthday attack",">> CORRECT: B | Credential replay

SY0-701 Obj 2.4 Network attacks listet ""Credential replay"" (PDF S. 7) als die Kategorie. Pass-the-Hash und Pass-the-Ticket sind konkrete Techniken innerhalb dieser Kategorie.

Merkhilfe: SY0-701 fragt nach Kategorie = ""Credential replay"". ""Pass the Hash"" als Wort steht NICHT im PDF — eher SY0-601-Vokabular.","Malicious Activity Indicators","","","","","0","0","553","1","2500","0","0","1777740526670"
"1729174658387","jvF-8t(taz_1","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-097: Which protocol is HTTP protected with TLS encryption?
A: HTTPS
B: FTP
C: Telnet
D: SNMPv1",">> CORRECT: A | HTTPS

HTTPS ist HTTP über TLS. Es schuetzt Webverkehr vor Mitlesen und Manipulation auf dem Transportweg.

 

 Merkhilfe: HTTPS = HTTP + TLS. Das S = Secure = TLS-Verschlüsselung. Port 443.","Malicious Activity Indicators","","","","","0","0","557","1","2500","0","0","1777740526670"
"1729174805551","B?I27|)#*K_1","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-098: Which attack position commonly enables collecting data for replay attacks?
A: Typosquatting
B: On-path attack
C: RF jamming
D: Sideloading",">> CORRECT: B | On-path attack

Replay-Daten werden häufig durch Mitlesen im Kommunikationsweg gesammelt. Genau das ermöglicht ein On-Path-Angriff.

 

 Merkhilfe: On-path sammelt Auth-Daten → dann Replay Attack. Man-in-the-Middle ist Voraussetzung.","Malicious Activity Indicators","","","","","0","0","559","1","2500","0","0","1777740526670"
"1729175231855","ME+,b%zXy,_1","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-099: Which broad category describes code that exploits a reasonably protected system?
A: Malicious code
B: Bloatware
C: Firmware
D: Shadow IT",">> CORRECT: A | Malicious code

Malicious Code ist bösartiger Code, der Schwachstellen oder Exploits nutzt. Er ist breiter als einzelne Malware-Familien.

 

 Merkhilfe: Malicious Code = Code der schadet. Oberbegriff für alle schädlichen Programme in Anwendungen.","Malicious Activity Indicators","","","","","0","0","564","1","2500","0","0","1777740526670"
"1729175578382","mX{{Kb=LJV_1","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-100: Which application attacks exploit missing input filtering or sanitization?
A: RFID cloning
B: DDoS amplification
C: Password spraying
D: Injection attacks",">> CORRECT: D | Injection attacks

Injection Attacks schleusen unerwartete Befehle oder Daten in Anwendungen ein. Fehlende Filterung und Validierung sind Kernursachen.

 

 Merkhilfe: Injection = einspritzen. Fehlende Input-Validierung → SQL/Code/XSS Injection möglich.","Malicious Activity Indicators","","","","","0","0","567","1","2500","0","0","1777740526670"
"1729175912541","nqNh>FXxH6_2","sy0-701-objective-4-1","4.1 Security Techniques","M2-101: Which OS protection restricts where executable code can run in memory?
A: Dynamic Link Library
B: Distributed Denial of Service
C: Data Execution Prevention
D: Domain Name System",">> CORRECT: C | Data Execution Prevention

DEP markiert Speicherbereiche als nicht ausfuehrbar. Das erschwert bestimmte Speicher-Exploits.

 

 Merkhilfe: DEP = Speicherbereiche für Code oder Daten. Stack darf kein Code ausführen → Buffer Overflow abwehren.","Security Techniques","","","","","0","0","571","1","2500","0","0","1777740526670"
"1729176350133","v*ThbO4vnZ_1","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-102: Which code runs on the user's device, usually in the browser?
A: Client-side code
B: Server-side code
C: Firmware
D: Kernel module",">> CORRECT: A | Client-side code

Client-side Code läuft im Browser oder auf dem Endgeraet. JavaScript ist ein typisches Beispiel.

 

 Merkhilfe: Client-Side = beim Client/Browser. JavaScript läuft im Browser → für Angreifer sichtbar und manipulierbar.","Malicious Activity Indicators","","","","","0","0","578","1","2500","0","0","1777740526670"
"1729176391515","Eo|.vxGnX1_2","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-103: Which code runs on the server to provide a web service?
A: Client-side code
B: Management frame
C: Host file
D: Server-side code",">> CORRECT: D | Server-side code

Server-side Code läuft auf dem Webserver oder Backend. Er verarbeitet Logik, Datenzugriff und serverseitige Antworten.

 

 Merkhilfe: Server-Side = auf dem Server. PHP/Python/Java → läuft auf Server, Client sieht nur das Ergebnis.","Malicious Activity Indicators","","","","","0","0","579","1","2500","0","0","1777740526670"
"1729176558493","q+zyS6u{yn_1","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-104: Which attack abuses the trust between an authenticated browser and a server to submit unwanted requests?
A: Pass the hash
B: Cross-site request forgery (CSRF)
C: Cross-site scripting (XSS)
D: Directory traversal",">> CORRECT: B | Cross-site request forgery (CSRF)

CSRF laesst den Browser eines angemeldeten Nutzers unerwuenschte Requests senden. Tokens helfen, solche Requests zu pruefen.

 

 Merkhilfe: CSRF = Browser vertraut dem User. Angreifer nutzt eingeloggte Session aus ohne Wissen des Users.","Malicious Activity Indicators","","","","","0","0","581","1","2500","0","0","1777740526670"
"1729178147830","M#MA:r|8m?_3","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-105: Which cryptographic attack searches for two inputs with the same hash output?
A: Deauthentication attack
B: War dialing
C: Birthday attack
D: Downgrade attack",">> CORRECT: C | Birthday attack

Birthday Attacks zielen auf Kollisionen in Hashfunktionen. Je groesser die Stichprobe, desto hoeher die Kollisionswahrscheinlichkeit.

 

 Merkhilfe: Birthday Paradox: 23 Personen → 50% Chance gleicher Geburtstag. Birthday Attack sucht Hash-Kollisionen.","Malicious Activity Indicators","","","","","0","0","593","1","2500","0","0","1777740526670"
"1729178380874","Dyv.[|Ok=x_3","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-106: Which attack forces systems to use weaker encryption or no encryption?
A: Birthday attack
B: RF jamming
C: Sideloading
D: Downgrade attack",">> CORRECT: D | Downgrade attack

Downgrade Attacks verschlechtern die ausgehandelte Sicherheit. Ziel ist eine schwache oder unverschlüsselte Verbindung.

 

 Merkhilfe: Downgrade = Herabstufen. TLS 1.3 → TLS 1.0 erzwingen → bekannte Schwachstellen ausnutzen.","Malicious Activity Indicators Cryptographic Solutions","","","","","0","0","596","1","2500","0","0","1777740526670"
"1729178403877","x~}~T]a3w|_2","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-107: Which attack is a downgrade attack that changes HTTPS use toward HTTP?
A: SSL stripping
B: Hash collision
C: RFID cloning
D: DLL injection",">> CORRECT: A | SSL stripping

SSL Stripping entfernt oder verhindert die HTTPS-Nutzung aus Sicht des Clients. Der Angreifer muss dafür typischerweise on-path sein.

 

 Merkhilfe: SSL Stripping = HTTPS ausziehen. MITM entfernt das S → unverschlüsselte Verbindung ohne User-Wissen.","Malicious Activity Indicators Cryptographic Solutions","","","","","0","0","597","1","2500","0","0","1777740526670"
"1729178842874","hvhew&t0z`_3","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-108: What occurs when two different inputs produce the same cryptographic hash output?
A: Hash collision
B: RF jamming
C: Session fixation
D: Input verification",">> CORRECT: A | Hash collision

Eine Hash Collision liegt vor, wenn verschiedene Eingaben denselben Hash ergeben. Gute Hashfunktionen sollen das praktisch erschweren.

 

 Merkhilfe: Kollision = zwei verschiedene Inputs, gleicher Hash. MD5 und SHA-1 haben bekannte Kollisionen.","Malicious Activity Indicators Cryptographic Solutions","","","","","0","0","601","1","2500","0","0","1777740526670"
"1729179162672","Hw{d>S-vt{_1","sy0-701-objective-1-4","1.4 Cryptographic Solutions","M2-109: What is unencrypted information called when stored or transmitted without protection?
A: In the clear
B: Tokenized
C: Salted
D: Sandboxed",">> CORRECT: A | In the clear

In the clear bedeutet Klartext ohne Verschlüsselung. Solche Daten können bei Zugriff oder Mitschnitt direkt gelesen werden.

 

 Merkhilfe: In the clear = im Klartext. Unverschlüsselt = für jeden lesbar. Gefährlich bei der Übertragung.","Data Protection","","","","","0","0","602","1","2500","0","0","1777740526670"
"1729180047821","VNFh`uL&Y_1","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-110: Which password attack tries a few common passwords across many accounts?
A: Pass the hash
B: Birthday attack
C: Password spraying
D: Brute forcing one account",">> CORRECT: C | Password spraying

Password Spraying verteilt wenige häufige Passwoerter über viele Konten. So werden Lockouts einzelner Konten vermieden.

 

 Merkhilfe: Spray = sprühen. Wenige Passwörter (123456) auf viele Accounts → Account-Lockout vermeiden.","Malicious Activity Indicators Identity and Access Management","","","","","0","0","607","1","2500","0","0","1777740526670"
"1729180535847","K)^^!:H6ho_1","sy0-701-objective-2-4","2.4 Indicators of Malicious Activity","M2-111: What is evidence that a system may have been breached called?
A: Indicator of Compromise (IOC)
B: Access control list (ACL)
C: Recovery point objective (RPO)
D: Common vulnerability score (CVSS)",">> CORRECT: A | Indicator of Compromise (IOC)

IOCs sind Hinweise auf Kompromittierung, etwa ungewoehnliche Logins, Hash-Aenderungen oder verdachtige Netzwerkaktivitaet.

 

 Merkhilfe: IOC = Beweis eines Angriffs. Ungewöhnliche Registry-Einträge, verdächtige IPs = IOCs.","Malicious Activity Indicators Identity and Access Management","","","","","0","0","610","1","2500","0","0","1777740526670"
"1729182645620","L>s4@FhvrI_1","sy0-701-objective-2-5","2.5 Mitigation Techniques","M2-112: Which technique separates a network into smaller physical or logical pieces?
A: Amplification
B: Typosquatting
C: Birthday attack
D: Segmentation",">> CORRECT: D | Segmentation

Segmentation teilt Netze oder Systeme in Bereiche. Das begrenzt Bewegungsfreiheit und Auswirkungen eines Sicherheitsereignisses.

 

 Merkhilfe: Segmentation = aufteilen. VLANs, DMZ = Netzwerksegmentierung. Kompromittiertes Segment bleibt isoliert.","Mitigation Techniques Architecture Models","","","","","0","0","625","1","2500","0","0","1777740526670"
"1729182844022","Jbmp3_%{(G_1","sy0-701-objective-5-4","5.4 Security Compliance","M2-113: Which compliance area requires separation of credit card data environments?
A: Common Vulnerabilities and Exposures (CVE)
B: Domain Name System (DNS)
C: Payment Card Industry (PCI)
D: Open Web Application Security Project (OWASP)",">> CORRECT: C | Payment Card Industry (PCI)

PCI-Anforderungen betreffen Kreditkartendaten. Segmentierung hilft, Karteninhaberdaten von anderen Netzbereichen zu trennen.

 

 Merkhilfe: PCI DSS = Standard für Kreditkartendaten. PCI-Umgebung muss vom Rest des Netzwerks getrennt sein.","Mitigation Techniques","","","","","0","0","630","1","2500","0","0","1777740526670"
"1729182899508","Q:Y&M@i{qZ_1","sy0-701-objective-2-5","2.5 Mitigation Techniques","M2-114: Which control allows or denies traffic based on attributes such as source, destination, port, or protocol?
A: Logic bomb
B: Hash collision
C: Watering hole
D: Access control list (ACL)",">> CORRECT: D | Access control list (ACL)

ACLs definieren Erlaubnis- oder Sperrregeln. Sie können für Netzwerkverkehr, Betriebssystemrechte oder Anwendungen genutzt werden.

 

 Merkhilfe: ACL = Liste wer darf was. Firewall-ACL: IP/Port-Kombination erlauben oder verbieten.","Mitigation Techniques","","","","","0","0","631","1","2500","0","0","1777740526670"
"1729183258174","Dvf3Bj(Q<M_1","sy0-701-objective-2-5","2.5 Mitigation Techniques","M2-115: Which list permits only explicitly approved applications to run?
A: Block cipher
B: Host file
C: Allow list
D: Deny list",">> CORRECT: C | Allow list

Eine Allow List ist restriktiv: Nur Eintraege auf der Liste duerfen laufen. Alles andere wird blockiert.

 

 Merkhilfe: Allow List = Whitelist. Nur genehmigte Apps. Sicherer aber aufwändiger. Standardmäßig alles gesperrt.","Mitigation Techniques Cryptographic Solutions","","","","","0","0","637","1","2500","0","0","1777740526670"
"1729183351572","I@-%!Se&4T_1","sy0-701-objective-2-5","2.5 Mitigation Techniques","M2-116: Which list blocks only explicitly listed applications while allowing others by default?
A: Access control list
B: Certificate chain
C: Deny list
D: Allow list",">> CORRECT: C | Deny list

Eine Deny List sperrt bekannte unerwuenschte Eintraege. Nicht gelistete Anwendungen bleiben erlaubt.

 

 Merkhilfe: Deny List = Blacklist. Nur bekannte Böse sperren. Einfacher aber weniger sicher als Allow List.","Mitigation Techniques","","","","","0","0","638","1","2500","0","0","1777740526670"
"1729183952928","kko!CTjG91_1","sy0-701-objective-2-5","2.5 Mitigation Techniques","M2-117: What is reducing the impact of a security event or potential event called?
A: Impersonation
B: Enumeration
C: Mitigation
D: Amplification",">> CORRECT: C | Mitigation

Mitigation reduziert Eintrittswahrscheinlichkeit oder Auswirkung. Es geht nicht zwingend um vollständige Beseitigung, sondern Risikosenkung.

 

 Merkhilfe: Mitigation = Schadensbegrenzung. Risiko nicht null machen, aber reduzieren. Mitigieren ≠ eliminieren.","Mitigation Techniques","","","","","0","0","647","1","2500","0","0","1777740526670"
"1729184719692","N$_<YII:GI_2","sy0-701-objective-2-5","2.5 Mitigation Techniques","M2-118: What is Windows file- or folder-level encryption called?
A: BitLocker only
B: FileVault
C: Encrypting File System (EFS)
D: Full Disk Encryption (FDE)",">> CORRECT: C | Encrypting File System (EFS)

EFS verschlüsselt einzelne Dateien oder Ordner unter Windows. FDE verschlüsselt dagegen ein ganzes Laufwerk.

 

 Merkhilfe: EFS = Windows-Datei-Verschlüsselung. Einzelne Dateien/Ordner verschlüsseln, nicht die ganze Disk.","Mitigation Techniques","","","","","0","0","652","1","2500","0","0","1777740526670"
"1729184751308","GN?Dsl7V?4_1","sy0-701-objective-1-4","1.4 Cryptographic Solutions","M2-119: What is encrypting an entire disk called?
A: Full Disk Encryption (FDE)
B: Encrypting File System (EFS)
C: Input sanitization
D: Data masking",">> CORRECT: A | Full Disk Encryption (FDE)

Full Disk Encryption schuetzt ein komplettes Laufwerk. Das ist besonders wichtig bei mobilen oder verlorengehenden Geräten.

 

 Merkhilfe: FDE = ganze Festplatte verschlüsselt. BitLocker (Windows) = FDE. Schutz bei physischem Diebstahl.","Mitigation Techniques Data Protection","","","","","0","0","653","1","2500","0","0","1777740526670"
